,Actor,Average Actor Rating,ActorReviewCount,MovieCount
340,Samuel_West,3.3553563523683048,4518.0,15
5742,Timothy_Olyphant,3.3550085904235454,13387.0,22
7439,Kevin_Sussman,3.354726368159204,12060.0,11
1105,Sean_Connery,3.3546913078797727,29544.0,14
7575,January_Jones,3.354412712046382,9314.0,13
3101,Rebecca_De_Mornay,3.353751428208709,15754.0,14
708,Julio_Oscar_Mechoso,3.3536325370360247,18293.0,23
1277,Rhoda_Griffis,3.353187834697383,9897.0,14
965,Will_Smith,3.3530413758997746,90995.0,22
2780,Gaby_Hoffmann,3.3530376251294443,5794.0,16
15,Robin_Williams,3.3524778057506293,75470.0,45
843,Frank_Oz,3.3523038657729436,47442.0,13
4515,Jason_Beghe,3.351736299511666,7372.0,11
3749,Dean_Norris,3.3513870541611626,19682.0,16
3986,Olek_Krupa,3.3511904761904763,9744.0,13
3952,Ted_Raimi,3.350656888091595,18953.0,12
2306,Randy_Quaid,3.3505203727637576,29402.0,26
1305,John_Leguizamo,3.3503458199879312,43086.0,49
3548,John_Slattery,3.3499659786799727,13227.0,14
2909,Robert_John_Burke,3.3498909212955192,5959.0,24
2142,Tracey_Ullman,3.3498287671232876,11680.0,14
4139,Joely_Richardson,3.3493227990970653,15948.0,21
475,Michael_Rispoli,3.3493192529237215,22916.0,25
178,Sharon_Stone,3.349020186044018,37303.0,29
3266,Vanessa_Redgrave,3.348468077570176,22586.0,27
1436,Carmen_Argenziano,3.347633843212237,8368.0,11
6661,Sally_Kirkland,3.347273958686082,8859.0,13
6732,Terry_Chen,3.347064627528367,12162.0,13
5213,Lindsay_Lohan,3.3467812774501193,7969.0,17
5777,Chris_Klein,3.346585527562038,21116.0,16
1295,Michael_Wincott,3.3464470555322423,28596.0,19
5310,Stephen_Dorff,3.344636844636845,6237.0,29
1214,Sandra_Bullock,3.3441878928217,75575.0,36
9537,Kevin_James,3.344057193923146,3357.0,11
562,Richard_Jenkins,3.3439851024208567,26850.0,54
3543,James_Caan,3.34362395283897,19338.0,33
1642,Thandie_Newton,3.343503759939553,27793.0,25
3529,Jack_Black,3.343151710117731,44763.0,35
2305,Glenn_Close,3.342603074900486,27383.0,30
593,Joey_Lauren_Adams,3.3424130273871206,20265.0,17
11903,Sean_Harris,3.342366159947125,3026.0,17
206,Valeria_Golino,3.3423061734895354,22791.0,26
3012,Heather_Graham,3.3419567497378013,40046.0,40
2452,Miguel_Ferrer,3.341551137849856,15292.0,19
125,Samantha_Mathis,3.3412039248833194,27211.0,19
1266,Julia_Roberts,3.340971853425385,56490.0,31
4061,Holt_McCallany,3.3407949006374205,13335.0,19
9374,Freddie_Highmore,3.3401526393894425,9434.0,15
880,Halle_Berry,3.3400735655697398,50839.0,31
7990,Isla_Fisher,3.339550742077818,9972.0,16
6924,Tom_Aldredge,3.3393228393228394,3367.0,13
4424,Monet_Mazur,3.338850090883,10453.0,15
487,Kate_Nelligan,3.3377424114671164,9488.0,14
3610,Rachel_Weisz,3.3376980633802815,27264.0,30
9170,Ray_Stevenson,3.3376725349202414,12099.0,15
7345,James_Faulkner,3.3376485818524184,8497.0,12
2059,Alan_Ruck,3.33691620619181,39633.0,13
1355,Jack_Kehler,3.336199909950473,33315.0,24
5624,Peter_Jacobson,3.3360711841204655,1461.0,16
687,Bill_Nunn,3.3358566009364,29261.0,29
8084,Qi_Shu,3.3356282271944924,2324.0,13
971,Lorraine_Bracco,3.3355670103092785,4850.0,11
9193,Jose_Pablo_Cantillo,3.33543561161631,6818.0,11
2003,Jayne_Eastwood,3.3344868735083533,12570.0,12
7420,Cree_Summer,3.334190231362468,1556.0,15
7418,Phil_Morris,3.334190231362468,1556.0,12
3812,Vince_Vaughn,3.333893773600507,36281.0,31
7556,Eva_Mendes,3.333464908818189,12667.0,25
9595,Sacha_Baron_Cohen,3.3328969800292256,16424.0,12
12104,Clifton_Collins_Jr.,3.3328611898016995,2118.0,25
2897,Ed_Begley_Jr.,3.332055650198751,3522.0,27
2818,Kate_Beckinsale,3.3310522471262156,26011.0,29
8338,Colin_Farrell,3.3304391891891894,14800.0,28
1470,Jeff_Daniels,3.330275726136585,46169.0,37
921,Harland_Williams,3.3301146010186757,9424.0,14
1807,Edie_McClurg,3.3293673978860148,18827.0,13
2315,Janeane_Garofalo,3.3291144032506375,39623.0,36
8538,Rodrigo_Santoro,3.328712769246625,9703.0,16
1813,Billy_Zane,3.328570612104932,17497.0,31
5997,Artie_Lange,3.328524945770065,9220.0,11
2159,Anthony_LaPaglia,3.3281274221051,12902.0,32
4494,Margaret_Cho,3.327788894447224,7996.0,11
4493,Robert_Wisdom,3.327788894447224,7996.0,15
4490,Dominique_Swain,3.327788894447224,7996.0,15
3275,Jason_Isaacs,3.327733145981611,32737.0,26
517,Frank_Welker,3.326934301835398,30838.0,45
3724,Peter_Outerbridge,3.326838110343265,8827.0,14
7368,Laura_Fraser,3.326782884310618,3155.0,20
1106,Richard_Gere,3.3264098518111966,29152.0,30
1133,Jesse_Bradford,3.325912408759124,9590.0,20
10021,Jenifer_Lewis,3.3251134644478064,3305.0,21
299,Ray_Wise,3.3249024317021916,6662.0,27
9201,Bryce_Dallas_Howard,3.3246973967832862,12062.0,11
4593,Kathleen_Wilhoite,3.32452510814369,5317.0,14
3547,Michael_Papajohn,3.324455794722121,24669.0,13
4154,Kim_Cattrall,3.322454943984413,4106.0,16
265,Dermot_Mulroney,3.3222563652326604,11390.0,40
5776,Joe_Pingue,3.32206132879046,5870.0,14
8379,Matt_Walsh,3.321879889276688,8309.0,16
758,Vyto_Ruginis,3.321059793484351,24986.0,13
5336,Blake_Clark,3.320860832137733,17425.0,19
2329,Lara_Flynn_Boyle,3.3207939145998466,15644.0,21
2679,Bruce_Campbell,3.320793022206627,19949.0,24
63,Jon_Voight,3.3206600805223805,59114.0,31
2048,James_Hong,3.3203732503888026,17361.0,23
2153,Benjamin_Bratt,3.320296906187625,32064.0,22
6793,Thomas_Kretschmann,3.320072518300609,14617.0,30
1188,Claire_Forlani,3.3193613900485164,8863.0,23
7967,Rose_Byrne,3.3171832846996643,18163.0,25
1985,Leon_Rippy,3.3170819660307957,27731.0,14
8180,Taryn_Manning,3.315426997245179,2904.0,16
1242,Gina_Gershon,3.3151132143285014,16694.0,31
5151,Gregory_Smith,3.314215432418436,7724.0,13
791,Luke_Wilson,3.313670938526652,33787.0,35
6699,Josh_Pais,3.313249001331558,7510.0,21
74,Tom_Noonan,3.3127667724636094,18274.0,13
307,Elisabeth_Shue,3.312508945183913,13974.0,25
266,William_McNamara,3.312466559657571,3738.0,13
270,John_Rothman,3.312466559657571,3738.0,19
1215,Jeremy_Northam,3.312242737857227,17006.0,23
5558,Gregg_Henry,3.3120702826585178,6545.0,11
7671,Gabriel_Macht,3.31142643764003,2678.0,16
509,Mel_Gibson,3.3109082806542656,60587.0,23
11195,Chris_Browning,3.3107711138310894,4085.0,13
2308,Jason_Alexander,3.3104770017035774,22306.0,23
901,Ben_Stiller,3.310307830060516,64776.0,42
1517,Sean_O'Bryan,3.3099130102284677,10461.0,15
6746,Edward_James_Olmos,3.3097777777777777,1125.0,19
6620,Amanda_Peet,3.3095563723395163,11699.0,31
445,Tim_McInnerny,3.308795592705167,5264.0,12
711,Ethan_Embry,3.3082438778933243,11924.0,23
4068,Monica_Bellucci,3.3073015442969385,22146.0,25
7022,Tom_McCarthy,3.3069407008086253,11872.0,15
8941,Chris_Marquette,3.306810035842294,1395.0,14
10891,Craig_Robinson,3.3066187531338795,5983.0,11
3386,Obba_Babatundé,3.3065793065793065,7326.0,18
7511,Maggie_Q,3.305521027553346,9654.0,12
2163,Kim_Coates,3.305385211813632,14187.0,25
960,Marc_Macaulay,3.3049728844776425,9773.0,24
5821,Rhys_Ifans,3.3048520613064505,12201.0,30
1515,Stuart_Wilson,3.3041491036514143,19691.0,15
717,Gary_Busey,3.3040250994796447,19602.0,19
8085,François_Berléand,3.303560918187169,3398.0,22
6002,Ana_Gasteyer,3.303451581975072,9387.0,12
3621,Tracey_Walter,3.3031914893617023,6110.0,19
6922,Amber_Valletta,3.303141821377568,9103.0,15
6449,Lee_Tergesen,3.302909004438808,12616.0,13
743,Annabeth_Gish,3.3018586507572283,4358.0,11
226,Adewale_Akinnuoye-Agbaje,3.301331832676796,26655.0,16
3546,Nick_Chinlund,3.300407964170103,22551.0,21
4065,Billy_Campbell,3.3002746414403417,6554.0,11
7024,Kali_Rocha,3.299339085735267,10894.0,12
3027,Polly_Walker,3.299175866894729,6431.0,16
8208,Elena_Anaya,3.2991729128973897,3869.0,16
10091,Pierfrancesco_Favino,3.299013299013299,9324.0,11
2646,Arnold_Vosloo,3.2989809335963183,18252.0,13
4396,Lisa_Kudrow,3.298576446662969,10818.0,20
730,Charles_S._Dutton,3.2985673671888067,17939.0,31
5085,Erik_Palladino,3.298393170976651,3983.0,11
11552,Bruce_Boxleitner,3.2982456140350878,2052.0,13
11550,Garrett_Hedlund,3.2982456140350878,2052.0,11
1256,Jared_Harris,3.2976185679171537,24817.0,32
167,Patrick_Malahide,3.295392584514722,7336.0,16
1524,Sarah_Jessica_Parker,3.295088648868963,19628.0,24
722,Boyd_Banks,3.2949654112221367,5204.0,13
1755,Philip_Bosco,3.2944701249785995,17523.0,21
10084,Greg_Germann,3.2935031015344434,3063.0,17
3274,David_Thewlis,3.292869506951812,17909.0,34
8153,Adam_Brody,3.2918137254901962,10200.0,21
9101,Jon_Heder,3.291635825314582,5404.0,12
697,Glenn_Plummer,3.290039160558289,29877.0,22
45,Steve_Martin,3.28999718494886,21314.0,28
3650,Pam_Grier,3.2899411393735547,9514.0,16
427,Breckin_Meyer,3.2890320166764657,18709.0,18
2581,Glenn_Shadix,3.2878734885580094,20014.0,12
55,Eugene_Levy,3.2877990711892306,34022.0,31
11183,Thure_Lindhardt,3.287454323995128,1642.0,11
11182,Nikolaj_Lie_Kaas,3.287454323995128,1642.0,21
9179,Ian_Roberts,3.2871469504707327,7329.0,16
513,Russell_Means,3.2855556703160502,19364.0,11
1031,Christina_Ricci,3.2844926291684557,27948.0,39
2813,Oliver_Platt,3.2844896395389673,31321.0,40
213,Antonio_Banderas,3.284435023360443,34674.0,52
1025,Eric_Idle,3.2843492469451547,14076.0,20
3856,Ralph_Brown,3.284025374855825,12138.0,18
7370,James_Purefoy,3.284020124580738,4174.0,15
3465,Teri_Polo,3.283939628482972,12920.0,17
933,Brian_Markinson,3.2829096920851417,4839.0,16
2918,CCH_Pounder,3.2829088080886644,25715.0,16
463,Nicole_Kidman,3.2825403801780024,45505.0,41
1753,Malcolm_McDowell,3.2823427944174375,19131.0,36
2083,Stephen_Spinella,3.2822426937738247,6296.0,13
1549,Richard_Masur,3.281236251649802,9092.0,13
706,Jason_Marsden,3.2808452624403546,2934.0,16
737,Yul_Vazquez,3.280562018972615,16761.0,22
5639,Gabrielle_Union,3.2800134419894142,11903.0,21
4851,Geoffrey_Palmer,3.279990403071017,6252.0,12
1439,Dylan_Baker,3.2799637472920997,22619.0,29
5142,Jet_Li,3.2797470609191306,11228.0,34
1738,Rupert_Everett,3.279695977758845,22301.0,22
5611,Clea_DuVall,3.2794656177946564,14746.0,22
3018,Rita_Wilson,3.2791217525209877,20131.0,14
5853,Rob_Lowe,3.2786816450384144,15489.0,15
3873,Vincent_Schiavelli,3.2785786001147446,13944.0,11
746,Max_Perlich,3.2785113771360685,21886.0,23
2260,Matt_Winston,3.2783137813836203,9121.0,13
11932,C._Thomas_Howell,3.276536312849162,2506.0,14
516,Gordon_Tootoosis,3.2762607529003236,12671.0,11
11647,Anton_Lesser,3.2761792452830187,2120.0,11
1263,Forest_Whitaker,3.275965007502953,31321.0,49
878,Eddie_Murphy,3.2759156844124164,53703.0,30
8078,Jon_Cryer,3.2756653992395437,1315.0,11
5690,Selma_Blair,3.2746088542762926,14253.0,26
3342,Danny_Glover,3.2739830707735718,34024.0,56
3654,Peter_Jason,3.2723469387755104,9800.0,14
10964,Gemma_Arterton,3.2720301850048688,4108.0,15
12115,Wagner_Moura,3.271947527749748,1982.0,12
12120,Adrian_Holmes,3.271947527749748,1982.0,12
2666,Tara_Fitzgerald,3.2717223650385603,3890.0,12
751,Pruitt_Taylor_Vince,3.2717115871918914,26046.0,27
1771,Mary_McCormack,3.270935412026726,13470.0,17
6104,Judy_Greer,3.270914198161389,19580.0,31
10714,Julie_Benz,3.2695652173913046,1150.0,11
363,Michelle_Pfeiffer,3.2695234943745866,24176.0,26
8878,Fulvio_Cecere,3.2692015209125476,1315.0,11
744,Timothy_Hutton,3.2682601559294215,9748.0,26
6842,Rongguang_Yu,3.2681940700808627,3710.0,11
5480,John_Hawkes,3.2676748863890337,13423.0,22
3585,Kris_Kristofferson,3.26748844375963,19470.0,34
1514,Hector_Elizondo,3.266987195211696,20383.0,23
1315,Jamie_Harrold,3.2665001314751514,3803.0,11
6965,Patrick_Bauchau,3.264894695348575,8879.0,16
5479,Jennifer_Esposito,3.264087806183911,7471.0,17
123,Michael_J._Fox,3.263328836256434,20013.0,19
4769,John_Beasley,3.2631402745229328,5974.0,11
2316,Swoosie_Kurtz,3.2627734650670432,14170.0,17
5691,Eric_Mabius,3.2616387337057726,6444.0,11
5485,Jake_Weber,3.2610825373499877,12249.0,12
1299,Josef_Sommer,3.260620742925356,14241.0,13
1715,Michael_Ironside,3.260333700613883,31765.0,31
4417,Seth_Green,3.2603223769283973,33253.0,28
564,Steve_Coogan,3.2597388923983996,9498.0,28
3701,Teri_Hatcher,3.258877381172554,10814.0,12
11298,Boris_Kodjoe,3.258649789029536,1185.0,11
4413,Elizabeth_Hurley,3.2580751950815796,21145.0,13
10998,Anna_Kendrick,3.257864467849224,14432.0,24
7934,Lainie_Kazan,3.256496159503187,6119.0,13
3703,Paul_Mazursky,3.2564032199048665,5466.0,12
2285,Geoffrey_Lewis,3.254093296261971,12948.0,20
792,Owen_Wilson,3.2540155534559196,68795.0,40
2476,Cloris_Leachman,3.2534553047628516,10057.0,21
3705,Keith_Carradine,3.2533783783783785,1184.0,19
1748,Celia_Imrie,3.253365240801675,10029.0,21
2294,Fred_Ward,3.253061941572131,19922.0,29
2058,William_Shatner,3.2526462951867385,20028.0,14
1792,Natasha_Richardson,3.252577319587629,6887.0,14
4964,Diane_Ladd,3.25229217603912,3272.0,13
4402,Justin_Theroux,3.2517824240967714,12483.0,14
2236,Cary_Elwes,3.251514089794284,39958.0,33
1108,Liam_Cunningham,3.2506596306068603,6064.0,21
2173,Larry_Miller,3.250453374057459,20954.0,29
4533,Annabella_Sciorra,3.2494211744895813,4751.0,22
4793,Leslie_Stefanson,3.24933548509588,10534.0,11
105,Pierce_Brosnan,3.2488961378340875,55487.0,38
4073,Virginia_Madsen,3.248873148744366,9318.0,24
1677,Rusty_Schwimmer,3.2472592342722213,5929.0,13
4849,Götz_Otto,3.2457644211375554,4958.0,11
26,Gillian_Barber,3.2457092679811606,12527.0,12
470,Kurtwood_Smith,3.245246704770792,8573.0,14
2076,Crispin_Glover,3.2433992234380513,28330.0,26
2001,Peter_Boyle,3.243361171061274,21314.0,17
7908,Paul_Schulze,3.243332622146362,4687.0,12
1534,Kevin_Kline,3.242083631165118,27980.0,31
4759,Leland_Orser,3.24198086662915,15993.0,15
269,Will_Patton,3.2416840244903113,31686.0,29
605,John_Witherspoon,3.2404982433727243,3131.0,11
3035,Carla_Gugino,3.2398290168468695,19885.0,35
2778,Nick_Stahl,3.2382119205298014,7550.0,23
165,Frank_Langella,3.235703570357036,16665.0,25
6314,Amy_Poehler,3.2349820564830707,6409.0,24
2387,Mae_Whitman,3.234251968503937,4064.0,15
50,Kieran_Culkin,3.2331290052939536,17945.0,16
4414,Michael_York,3.2315675538010953,23559.0,13
7675,Geoff_Pierson,3.2306536438767846,1331.0,12
7336,Mika_Boorem,3.230534351145038,1310.0,15
4425,M.C._Gainey,3.230480720852582,21863.0,25
2358,Glenn_Morshower,3.2301362522963863,13064.0,17
10841,Marc_Warren,3.2279554263565893,2064.0,13
3599,Bette_Midler,3.2274985667876934,5233.0,16
6651,Emmanuelle_Seigner,3.227025392986699,1654.0,15
1711,Kenneth_Welsh,3.2269413180434627,14127.0,37
1267,Dennis_Quaid,3.226124031007752,19350.0,39
7148,Roshan_Seth,3.225251677852349,2384.0,11
4416,Robert_Wagner,3.22479363763145,26531.0,13
2398,Om_Puri,3.2238900100908174,3964.0,26
5999,Paul_Dooley,3.2237932463227676,9654.0,21
1291,David_Jensen,3.2229003461468393,10978.0,20
109,Joe_Don_Baker,3.2218311092431087,28551.0,12
3295,Alyssa_Milano,3.2212511499540017,1087.0,17
6917,Diana_Scarwid,3.2210200927357033,2588.0,13
7899,Luke_Goss,3.220657276995305,4686.0,14
4710,Denise_Richards,3.220550006840881,14618.0,18
46,Diane_Keaton,3.219989281886388,11196.0,19
9924,Josh_Peck,3.219366562824507,1926.0,12
11325,Cam_Gigandet,3.218597298074159,3479.0,15
7965,Jimmy_Smits,3.218514565544952,15928.0,11
483,Anne_Bancroft,3.2184389515593894,12056.0,16
6835,Dominic_Purcell,3.2182950564421953,12845.0,18
940,Christine_Baranski,3.2179160320508577,30202.0,22
1986,John_Diehl,3.2178070284366074,16106.0,28
8585,Simon_Yam,3.217084908903403,2909.0,29
703,Ryan_Phillippe,3.216140529531568,11784.0,25
1356,Jeanne_Tripplehorn,3.2157117323710924,29653.0,15
4415,Mimi_Rogers,3.214962901896125,12130.0,24
8766,Collin_Chou,3.214848610535048,7233.0,12
7492,Eric_Balfour,3.2138648860958368,2546.0,16
645,Pamela_Adlon,3.21376953125,5120.0,12
1552,Robert_Costanzo,3.213598600787057,2287.0,16
219,Jim_Carrey,3.2130553255793393,124409.0,31
4459,Monica_Potter,3.212999188012106,13547.0,11
7745,Ioan_Gruffudd,3.2127195019975843,10763.0,17
7905,Santiago_Segura,3.212718407151564,4922.0,23
1498,Mia_Kirshner,3.212694877505568,5837.0,15
907,Lily_Tomlin,3.2122692725298587,4605.0,20
7399,Ty_Burrell,3.211736201394634,8461.0,14
2730,David_Duchovny,3.2114572333685323,13258.0,24
9880,Colin_Hanks,3.2113059250302296,3308.0,15
2166,Ossie_Davis,3.211207602818286,12206.0,17
2084,Louise_Fletcher,3.210364918736584,6522.0,13
10802,Sergio_Castellitto,3.2101608187134505,1368.0,15
1015,Debi_Mazar,3.2096721490033766,27543.0,26
1132,Angelina_Jolie,3.2094601489947956,39196.0,32
1898,Raynor_Scheine,3.2069011255542503,26387.0,11
688,Treat_Williams,3.2061087354917532,8185.0,26
1513,Dan_Aykroyd,3.206008461822415,35217.0,43
10408,Justin_Timberlake,3.2052039649256576,5246.0,12
3039,Dennis_Burkley,3.205058939096267,8144.0,11
9449,Paz_Vega,3.2047826086956523,1150.0,13
8951,Vlasta_Vrana,3.2045454545454546,1540.0,20
242,Vincent_Laresca,3.2036443148688045,6860.0,19
3253,Donal_Logue,3.203582966226138,17025.0,35
7964,Hayden_Christensen,3.203454133635334,17660.0,13
4843,David_Warner,3.202196543308263,20077.0,18
8271,Katheryn_Winnick,3.2013729977116703,1311.0,16
8806,Lauren_Graham,3.2004429678848285,4515.0,15
1752,Melanie_Griffith,3.199960868714537,5111.0,22
1840,Patrick_Dempsey,3.199612724757953,18075.0,16
615,Tony_Cox,3.1994851994851996,7770.0,17
5121,Adam_Beach,3.1991341991341993,2079.0,11
10274,John_Krasinski,3.1989201477692526,3519.0,16
7561,Alexander_Skarsgård,3.1983536310329272,4434.0,14
7557,Jerry_Stiller,3.1983536310329272,4434.0,14
5020,Harry_Shearer,3.1977599738391107,12232.0,14
1471,Mike_Starr,3.1956988451288124,27016.0,26
658,Peter_Weller,3.195223593524603,6239.0,17
3220,Robert_Klein,3.194860380412788,4942.0,17
7178,Patrick_Warburton,3.194707520891365,12565.0,22
9219,Kal_Penn,3.191711756025578,4066.0,12
3604,Liev_Schreiber,3.191270187690965,22910.0,39
4160,Michael_Murphy,3.1907781741313253,7569.0,11
2086,Kevin_J._O'Connor,3.189177135211477,13453.0,17
2127,Terence_Stamp,3.1888730533926584,28768.0,25
33,Ann-Margret,3.1885657556645643,8562.0,12
4419,Mindy_Sterling,3.188145446667148,27694.0,11
20,Bebe_Neuwirth,3.1872645739910315,16725.0,18
161,Kevin_Dunn,3.186965170987401,31669.0,35
4588,Lauren_Ambrose,3.1868703828072533,2978.0,15
6100,Tom_McBeath,3.186216498433693,2873.0,11
4489,Alessandro_Nivola,3.184790760461977,13334.0,23
2407,JoBeth_Williams,3.184788290642969,1913.0,11
2408,Mare_Winningham,3.184788290642969,1913.0,14
365,Courtney_B._Vance,3.184621920135939,5885.0,19
3775,Alex_Rocco,3.184320766008378,5013.0,12
5805,Omid_Djalili,3.1834007716194597,10627.0,11
11169,Kevin_Durand,3.183014651105041,4027.0,15
2272,Peter_Riegert,3.181118780557952,13908.0,18
2341,Chelcie_Ross,3.180936875601273,13513.0,19
1995,Wendy_Crewson,3.178420007513551,18633.0,27
9429,Emily_Browning,3.1774603174603175,3150.0,12
5928,Eddie_Kaye_Thomas,3.176774483378257,17808.0,13
5747,Michael_Vartan,3.175619834710744,5082.0,13
4587,Zak_Orth,3.1755441008018326,1746.0,14
4582,Tom_Selleck,3.1755441008018326,1746.0,19
4583,Debbie_Reynolds,3.1755441008018326,1746.0,13
2140,Joe_Viterelli,3.175074793218748,17047.0,12
247,Vincent_Pastore,3.17440543601359,7947.0,22
6986,Lindsay_Sloane,3.173771676300578,4152.0,11
5921,Jennifer_Coolidge,3.173586040914561,21606.0,24
1317,Steven_Seagal,3.171667705458107,11231.0,38
6890,Cherry_Jones,3.171461404343002,12618.0,14
3361,Ed_Lauter,3.1711254612546127,6504.0,17
6915,Miranda_Otto,3.170779789719626,6848.0,12
1746,John_Cleese,3.167708333333333,25440.0,33
2397,Eileen_Atkins,3.167577413479053,6039.0,21
4589,Alexandra_Holden,3.167416897506925,2888.0,15
811,Allen_Covert,3.167223521550284,32923.0,19
3648,Peter_Fonda,3.1659227985524727,8290.0,20
1357,Lanny_Flaherty,3.1651537804357113,28092.0,14
1554,Tom_Wright,3.1642011834319526,3380.0,20
5313,Sanaa_Lathan,3.1638220481253496,7148.0,14
7050,Frances_O'Connor,3.163547120418848,7640.0,18
6829,DJ_Qualls,3.1612156741746373,3241.0,11
2507,Sherilyn_Fenn,3.16112828438949,2588.0,12
4354,Alun_Armstrong,3.160302187476509,13303.0,18
10011,Jean-Pierre_Marielle,3.1595075955997904,3818.0,12
10010,Etienne_Chicot,3.1595075955997904,3818.0,12
4926,Queen_Latifah,3.159206387611904,8266.0,27
11413,Xavier_Samuel,3.1590988473629062,2863.0,12
675,Anne_Heche,3.158847017718992,20035.0,28
6832,Horatio_Sanz,3.1585562730627306,4336.0,11
1320,Katherine_Heigl,3.157941663482359,7851.0,22
6889,Karen_Allen,3.157396449704142,10140.0,13
1337,Debra_Messing,3.156852581380883,4823.0,12
1159,Jürgen_Prochnow,3.1567084493964717,21540.0,17
3559,Jay_O._Sanders,3.154567937154495,13748.0,22
5073,David_Schwimmer,3.1529399499582986,4796.0,16
7392,Michael_Shannon,3.152197802197802,15470.0,30
11868,Samantha_Morton,3.1516192345436704,1019.0,21
21,David_Alan_Grier,3.1511997577776096,13211.0,24
695,Bill_Cobbs,3.15070301467428,16287.0,24
7105,Terry_Crews,3.14953043054031,8199.0,24
5926,Seann_William_Scott,3.1490780698313063,35686.0,23
3613,Tzi_Ma,3.1477857359023504,9913.0,15
5449,Sami_Bouajila,3.1471343028229257,1169.0,15
5207,Keri_Russell,3.1461710821141424,7587.0,18
169,Rex_Linn,3.1443849042777328,21834.0,20
5924,Thomas_Ian_Nicholas,3.14384654666156,15666.0,13
5920,Jason_Biggs,3.14384654666156,15666.0,17
8574,Antoni_Corone,3.1437158469945357,1830.0,12
2309,Spalding_Gray,3.140578635014837,2696.0,13
672,Demi_Moore,3.1403948143783147,30546.0,25
9619,Rick_Gonzalez,3.1402582159624415,4260.0,13
4162,Andrew_Bryniarski,3.1386727041177305,7067.0,11
1402,Saffron_Burrows,3.13734146733023,6229.0,17
2809,James_Pickens_Jr.,3.136764324604615,3857.0,13
3149,Christine_Taylor,3.1358823529411763,21250.0,14
932,James_Karen,3.1354754862418215,11157.0,13
7906,Kristen_Stewart,3.1351607422895973,15304.0,28
153,Bob_Hoskins,3.1334694146309343,15187.0,33
1686,Camilla_Belle,3.1327016783974013,9235.0,18
2905,Kevin_Anderson,3.1325439266615738,1309.0,14
7468,Andy_Richter,3.132498382475275,10819.0,22
1345,Kevin_Costner,3.131882607970652,29985.0,30
2444,Michael_McKean,3.1314907872696818,13134.0,28
5595,Heather_Burns,3.1314603763583357,11319.0,11
622,Danny_Trejo,3.1305398995965383,32469.0,47
8998,Lynn_Collins,3.129632229084784,7124.0,13
1322,Peter_Greene,3.1295438555347093,17056.0,15
5616,Jon_Stewart,3.1293714844705307,8178.0,12
818,Kevin_Nealon,3.128353394697506,12711.0,19
1125,Jon_Tenney,3.1278437047756875,17275.0,19
3772,Liv_Tyler,3.1264044943820224,15308.0,20
239,Joe_Grifasi,3.126338016390701,23916.0,19
6005,Ryan_Reynolds,3.1258064516129034,8215.0,31
8661,Pedro_Armendáriz_Jr.,3.125323834196891,1544.0,14
3478,Burt_Reynolds,3.124536023603312,10507.0,17
1989,Erick_Avari,3.123136139815521,28838.0,14
4850,Colin_Salmon,3.12287150486962,15915.0,19
218,Salma_Hayek,3.1223358205878715,24257.0,38
7898,Leonor_Varela,3.1219686162624822,2804.0,13
83,Dana_Ivey,3.1213311633649474,17819.0,15
48,Kimberly_Williams-Paisley,3.120348642306403,5966.0,14
49,George_Newbern,3.120348642306403,5966.0,15
7436,Noel_Gugliemi,3.1193244739756367,5418.0,14
1134,Matthew_Lillard,3.1187070938215102,15732.0,33
234,Wesley_Snipes,3.1182612836298085,29401.0,36
8997,Mary_Pat_Gleason,3.117760617760618,2072.0,15
6060,Tony_Curran,3.1166787922881047,10996.0,23
8197,Will_Yun_Lee,3.1154532830787542,5041.0,16
5396,Mark_Feuerstein,3.1144206008583692,5825.0,12
10465,Rachael_Taylor,3.1140727640222337,3958.0,12
9338,Shawnee_Smith,3.1135100809652325,6299.0,12
9733,Erika_Christensen,3.1133971291866027,1045.0,13
2604,John_de_Lancie,3.112791878172589,4925.0,14
3305,Andrew_Airlie,3.1125756266205706,6942.0,13
6833,Richard_Roxburgh,3.1125410886400355,17949.0,17
3978,Iain_Glen,3.1124825041353863,7859.0,16
1426,Marlon_Brando,3.112048330103727,8773.0,11
685,Christopher_Lloyd,3.1114698957282205,14865.0,36
1815,John_Benjamin_Hickey,3.1106371978803153,7737.0,14
1144,Dina_Meyer,3.110461880912632,25158.0,14
6181,Ali_Larter,3.1101550881665605,14121.0,14
1325,Andy_Romano,3.109690499834492,12084.0,12
5477,Mekhi_Phifer,3.107847800237812,8410.0,20
1014,Drew_Barrymore,3.1077425651853474,50203.0,35
565,David_Keith,3.107694454782285,10748.0,16
4060,Danny_Webb,3.10586642599278,5540.0,12
603,Nia_Long,3.1052254365389627,7674.0,22
6593,Guillaume_Canet,3.104942965779468,2630.0,14
6592,Virginie_Ledoyen,3.104942965779468,2630.0,20
8358,Oliver_Cotton,3.1049382716049383,1458.0,11
1321,Morris_Chestnut,3.1046,7500.0,22
2404,Jeff_Fahey,3.1042683777374807,7169.0,12
1312,Alice_Drummond,3.103953147877013,2049.0,13
1313,Marceline_Hugot,3.103953147877013,2049.0,13
6684,Devon_Sawa,3.1038394415357766,2865.0,13
82,Lauren_Holly,3.103667543322405,27757.0,12
809,Frances_Bay,3.103427271988955,12313.0,13
6893,Dave_Sheridan,3.10320186890202,7277.0,12
2443,Brendan_Fraser,3.102723214285714,22400.0,33
